player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures,YEAR
Bill Norton,98941,DI,GEORGIA,6,0,0,173,68.9,1,0,14,100,14.3,2,0,3.6,0,14,14,1,0,66.4,1,0,2,100,0,0,25,0,2,2,1,2021
Tramel Walthour,98942,ED,GEORGIA,12,1,0,173,56.8,1,1,109,92.7,2.8,3,0,0.9,0,124,115,2,0,52.1,0,0,23,88.9,0,0,0,0,27,24,0,2021
Tymon Mitchell,98943,DI,GEORGIA,5,0,0,173,55.2,0,0,10,100,0,0,0,0,0,10,10,0,0,59.8,0,0,1,100,0,0,0,0,1,1,0,2021
Zion Logue,98944,DI,GEORGIA,12,0,0,173,60.9,0,2,107,100,4.7,5,0,2.8,2,115,115,4,0,63.9,0,1,34,100,5.9,2,7.4,2,35,35,3,2021
Darius Robinson,98946,DI,MISSOURI,9,1,0,229,66.8,0,5,117,98.4,7.7,9,2,3,1,123,121,6,1,69.2,0,5,51,98.1,11.8,6,4.9,0,53,52,5,2021
Isaiah McGuire,98948,ED,MISSOURI,12,2,0,229,71.3,8,23,262,98.6,13.4,35,0,8.2,6,279,275,37,0,73,3,16,98,96.3,21.4,21,13.8,4,109,105,23,2021
Cavon Butler,98951,DI,TOLEDO,12,1,0,316,54.4,1,4,139,98.7,1.4,2,0,1.8,0,150,148,5,0,54.2,0,4,53,100,3.8,2,3.8,0,58,58,4,2021
Isaiah Gibson Sr.,98952,DI,KENTUCKY,5,0,0,202,52.5,0,1,26,100,0,0,0,1.9,0,28,28,1,0,55.3,0,0,5,100,0,0,0,0,6,6,0,2021
Joe Evans,98953,DI,LSU,5,0,0,211,63.3,0,3,87,100,4.6,4,0,1.7,0,91,91,3,0,70,0,3,18,100,16.7,3,8.3,0,18,18,3,2021
Lakia Henry,98956,LB,OLE MISS,12,0,0,226,60.6,1,1,21,16.7,4.8,1,1,4.8,0,156,26,2,0,53,0,0,5,46.2,0,0,0,0,13,6,0,2021
Ashanti Cistrunk,98958,LB,OLE MISS,8,1,0,226,74.2,0,1,10,16.5,10,1,0,15,1,79,13,2,0,62.9,0,0,3,28.6,0,0,0,0,14,4,0,2021
Derek Boykins,98980,LB,CHARLOTTE,5,0,0,136,52.6,0,2,10,25,0,0,0,10,0,40,10,2,0,54.2,0,1,5,38.5,0,0,10,0,13,5,1,2021
Jahmar Brown,98981,S,S CAROLINA,4,0,0,289,63.7,0,0,1,1.9,0,0,0,100,1,54,1,1,0,63.9,0,0,0,0,,0,,1,8,0,1,2021
Henry To'oTo'o,98982,LB,ALABAMA,12,0,0,103,55.3,3,5,72,17.6,2.8,2,2,9.7,3,438,77,11,0,57.6,2,2,41,34.7,4.9,2,9.8,2,124,43,6,2021
Roman Harrison,98983,ED,TENNESSEE,12,0,0,307,56.7,1,13,151,79.7,7.9,12,0,5.3,1,197,157,15,0,59.2,0,7,69,84.7,13,9,6.5,1,85,72,8,2021
Tarian Lee Jr.,98988,LB,TEXAS A&M,5,0,0,312,58.6,0,0,1,7.4,0,0,0,0,0,27,2,0,0,,0,0,0,0,,0,,0,12,0,0,2021
Chris Russell Jr.,98989,LB,TEXAS A&M,4,0,0,312,59.9,0,0,1,5.3,0,0,0,0,0,19,1,0,0,,0,0,0,0,,0,,0,10,0,0,2021
Andre White,98990,LB,TEXAS A&M,12,0,0,312,55,0,1,18,7.3,0,0,1,8.3,1,273,20,2,0,59.8,0,1,7,12.5,0,0,21.4,1,64,8,2,2021
Ke'Shun Brown,98991,LB,S ALABAMA,10,0,0,288,75,1,1,17,25,23.5,4,1,11.8,1,72,18,3,0,75.9,1,1,7,35,28.6,2,28.6,1,20,7,3,2021
Christian Harris,98996,LB,ALABAMA,12,0,0,103,56.7,2,8,112,27.9,8,9,0,8,4,434,121,14,0,60.9,1,4,52,44.9,15.4,8,6.7,1,118,53,6,2021
King Mwikuta,98997,ED,ALABAMA,2,0,0,103,58.2,0,0,3,100,0,0,0,0,0,3,3,0,0,59.1,0,0,1,100,0,0,0,0,1,1,0,2021
Shane Lee,98998,LB,ALABAMA,3,0,0,103,69.5,0,0,1,4.8,0,0,0,100,1,21,1,1,0,,0,0,0,0,,0,,0,5,0,0,2021
Kevin Harris,98999,ED,GA TECH,12,0,0,176,60.9,1,4,66,97.1,7.6,5,0,5.3,1,70,68,6,0,64.1,0,2,23,95.8,8.7,2,8.7,1,24,23,3,2021
Owen Pappoe,99006,LB,AUBURN,5,0,0,115,46.3,0,4,15,11.7,6.7,1,0,13.3,0,128,15,4,0,46.4,0,4,10,23.3,10,1,20,0,43,10,4,2021
OC Brothers,99008,LB,PURDUE,11,0,0,273,59.4,0,0,1,1.9,0,0,0,0,0,52,1,0,0,,0,0,0,0,,0,,0,19,0,0,2021
Nolan Smith,99014,ED,GEORGIA,11,0,0,173,73.2,3,9,166,75.7,10.2,17,1,6.6,5,226,171,17,0,66.3,1,3,57,71.1,10.5,6,7,2,83,59,6,2021
Jermaine Johnson,99015,ED,FLORIDA ST,12,1,0,167,78.1,7,25,396,98.1,11.4,45,2,7.6,14,423,415,46,1,84.3,3,16,172,99.5,15.7,27,11.9,11,184,183,30,2021
Trezmen Marshall,99017,LB,GEORGIA,4,0,0,173,56.7,0,0,3,20,0,0,0,0,0,15,3,0,0,,0,0,0,0,,0,,0,2,0,0,2021
Nakobe Dean,99018,LB,GEORGIA,12,1,0,173,91.6,3,10,79,27.5,20.3,16,2,17.1,7,305,84,20,0,85.4,1,6,31,31.2,22.6,7,24.2,4,109,34,11,2021
Jamie Pettway,99020,LB,MISSOURI,5,0,0,229,54.4,0,0,5,13.2,0,0,0,0,0,38,5,0,0,59.4,0,0,1,10,0,0,0,0,10,1,0,2021
Devin Nicholson,99021,LB,MISSOURI,12,0,0,229,68.5,2,3,28,13.2,7.1,2,1,16.1,2,227,30,7,0,62.6,1,1,15,18.9,6.7,1,13.3,1,90,17,3,2021
Tra Wilkins,99025,LB,BUFFALO,3,0,0,126,59.6,1,3,9,45,11.1,1,0,22.2,0,20,9,4,0,63.1,0,1,5,41.7,20,1,10,0,12,5,1,2021
Sam Williams,99106,ED,OLE MISS,12,0,2,226,90.2,8,40,403,99.5,15.9,64,10,9.2,13,433,431,61,0,72.5,1,9,56,100,25,14,10.7,1,61,61,11,2021
Marquez Bembry,99107,ED,KENTUCKY,8,0,0,202,63.9,1,3,32,61.1,12.5,4,1,6.3,0,54,33,4,0,68.2,1,3,15,68.2,20,3,13.3,0,22,15,4,2021
Jared Casey,99108,LB,KENTUCKY,7,0,0,202,73.2,1,1,5,14.7,20,1,0,20,0,34,5,2,0,67.8,0,1,2,18.2,50,1,25,0,11,2,1,2021
K.D. McDaniel,99109,ED,KENTUCKY,9,0,0,202,51.2,1,7,62,75.6,3.2,2,0,6.5,0,86,65,8,0,52.5,0,4,27,81.8,3.7,1,7.4,0,33,27,4,2021
J.J. Weaver,99111,ED,KENTUCKY,12,1,0,202,69.8,2,14,225,75.9,11.6,26,0,6.7,7,311,236,23,0,69.5,0,5,80,79.8,16.3,13,6.9,3,104,83,8,2021
Soni Fonua,99112,ED,LSU,8,1,0,211,53.5,0,14,184,100,2.7,5,0,3.8,0,186,186,14,1,55.6,0,8,60,100,5,3,6.7,0,61,61,8,2021
Desmond Little,99113,ED,LSU,5,0,0,211,71.7,0,2,44,93.6,9.1,4,1,9.1,3,47,44,5,0,91.3,0,1,9,100,44.4,4,38.9,3,9,9,4,2021
Jalani Williams,99172,S,MISSOURI,6,0,0,229,59.5,0,0,2,3.5,0,0,0,0,0,57,2,0,0,,0,0,0,0,,0,,0,14,0,0,2021
Martez Manuel,99173,S,MISSOURI,12,0,0,229,75.1,5,4,51,13.7,7.8,4,1,18.6,5,379,52,14,0,73.2,0,2,9,6.2,22.2,2,22.2,1,145,9,3,2021
Collin Duncan,99174,CB,MISS STATE,12,0,0,227,59.2,0,0,1,0.2,0,0,1,0,0,415,1,0,0,59.2,0,0,1,0.8,0,0,0,0,126,1,0,2021
Tre Tomlinson,99256,CB,TCU,12,0,1,305,60,0,0,0,0.3,,0,3,,0,348,1,0,0,60,0,0,0,0.9,,0,,0,109,1,0,2021
Kee'yon Stewart,99257,CB,TCU,3,0,0,305,60,0,0,1,2.2,0,0,0,0,0,45,1,0,0,,0,0,0,0,,0,,0,13,0,0,2021
Chris Adimora,99266,S,TEXAS,10,0,0,311,58.7,0,1,2,3.4,0,0,0,25,0,59,2,1,0,,0,0,0,0,,0,,0,12,0,0,2021
Isheem Young,99281,S,IOWA STATE,12,0,0,193,74,1,0,4,1.3,0,0,0,12.5,0,318,4,1,0,,0,0,0,0,,0,,0,46,0,0,2021
Wyatt Harris,99298,LB,TCU,7,0,0,305,66.5,2,2,16,12.9,6.3,1,0,12.5,0,124,16,4,0,62.2,1,2,6,12.2,0,0,25,0,49,6,3,2021
Thomas Armstrong,99299,ED,TCU,2,0,0,305,84.3,0,1,7,100,28.6,2,0,7.1,0,7,7,1,0,58,0,0,2,100,0,0,0,0,2,2,0,2021
Colt Ellison,99301,ED,TCU,11,1,1,305,60.8,1,2,54,98.4,7.4,4,1,2.8,0,62,61,3,0,64.1,1,1,16,94.7,18.8,3,6.3,0,19,18,2,2021
Isreal Isuman-Hundley,99302,ED,OKLA STATE,1,0,0,262,58.9,0,0,2,100,0,0,0,0,0,2,2,0,0,59.7,0,0,1,100,0,0,0,0,1,1,0,2021
Ben Kopenski,99303,ED,OKLA STATE,7,0,0,262,65.7,0,2,39,93,10.3,4,0,7.7,2,43,40,4,0,71.8,0,1,17,100,11.8,2,14.7,2,18,18,3,2021
Jake Schultz,99306,ED,OKLA STATE,2,0,0,262,66.6,0,1,3,100,33.3,1,0,16.7,0,3,3,1,0,66.8,0,1,2,100,50,1,25,0,2,2,1,2021
Kody Walterscheid,99308,ED,OKLA STATE,12,0,0,262,56.7,0,6,101,98.2,4,4,0,5,2,111,109,8,0,56.2,0,3,24,100,8.3,2,6.3,0,26,26,3,2021
Jace Friesen,99310,ED,KANSAS ST,2,0,0,199,55,0,0,7,100,0,0,0,0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0,2021
Corey Suttle,99312,ED,IOWA STATE,4,0,0,193,59.3,0,1,12,100,8.3,1,0,4.2,0,12,12,1,0,56.9,0,0,3,100,0,0,0,0,3,3,0,2021
Blake Peterson,99313,ED,IOWA STATE,6,0,0,193,69.3,0,2,30,100,13.3,4,0,10,2,30,30,4,0,66.5,0,0,2,100,50,1,0,0,2,2,0,2021
Garmon Randolph,99314,ED,BAYLOR,9,1,0,118,59.4,2,7,137,75.9,8.8,12,0,4,1,191,145,10,1,63.5,1,5,59,71.6,15.3,9,6.8,1,88,63,7,2021
Joseph Wete,99316,LB,OKLAHOMA,1,0,0,261,59.2,0,1,1,50,0,0,0,50,0,2,1,1,0,59.2,0,1,1,100,0,0,50,0,1,1,1,2021
Jacoby Jones,99317,ED,TEXAS,7,0,0,311,61.1,0,8,98,89.7,10.2,10,1,5.1,1,116,104,9,0,59.6,0,3,25,81.8,16,4,6,0,33,27,3,2021
Myron Warren,99320,DI,TEXAS,3,0,0,311,55.8,0,0,12,100,0,0,0,0,0,12,12,0,0,57.6,0,0,4,100,0,0,0,0,4,4,0,2021
T'Vondre Sweat,99321,DI,TEXAS,12,3,0,311,58.4,0,2,151,100,2.6,4,0,1.3,1,159,159,3,1,62.6,0,2,39,100,10.3,4,2.6,0,43,43,2,2021
Patrick Bayouth,99322,ED,TEXAS,1,0,0,311,63.9,0,2,5,100,0,0,0,20,0,5,5,2,0,58.4,0,1,2,100,0,0,25,0,2,2,1,2021
Malcolm Lee,99323,ED,KANSAS,12,1,0,198,59.3,1,16,227,98.3,4.8,11,0,4.6,2,237,233,19,0,52.8,0,5,63,100,3.2,2,5.6,1,65,65,6,2021
Jordan Jefferson,99325,DI,W VIRGINIA,12,1,0,343,64.9,1,1,131,100,6.1,8,0,1.5,1,136,136,3,1,62.3,0,0,28,100,7.1,2,0,0,31,31,0,2021
Jalen Thornton,99326,DI,W VIRGINIA,6,0,0,343,60.3,0,1,28,100,7.1,2,0,1.8,0,31,31,1,0,54.7,0,0,4,100,0,0,0,0,7,7,0,2021
Marcus Stripling,99327,ED,OKLAHOMA,10,0,0,261,56.6,1,3,66,88.5,6.1,4,1,3,0,78,69,4,0,61.1,0,1,22,95.7,13.6,3,2.3,0,23,22,1,2021
Kori Roberson,99328,DI,OKLAHOMA,11,0,0,261,56.4,1,3,100,100,3,3,0,3,1,102,102,5,0,55.9,0,1,24,100,4.2,1,2.1,0,24,24,1,2021
Reed Lindsey,99329,DI,OKLAHOMA,1,0,0,261,58.9,0,0,2,100,0,0,0,0,0,2,2,0,0,59.9,0,0,1,100,0,0,0,0,1,1,0,2021
LaRon Stokes,99330,DI,OKLAHOMA,10,0,0,261,65.2,0,3,40,100,5,2,0,3.8,0,42,42,3,0,57.7,0,1,10,100,0,0,5,0,11,11,1,2021
Troy Te'o,99333,DI,TEXAS TECH,1,0,0,315,58.5,0,1,3,100,0,0,0,16.7,0,3,3,1,0,59.8,0,0,1,100,0,0,0,0,1,1,0,2021
Tre'Jon Lewis,99334,ED,TEXAS TECH,2,0,0,315,65.5,0,1,3,100,33.3,1,0,16.7,0,3,3,1,0,57.3,0,0,2,100,0,0,0,0,2,2,0,2021
Tony Bradford Jr.,99335,DI,TEXAS TECH,9,2,0,315,62.1,2,9,207,100,6.8,14,2,4.1,3,215,215,14,0,63.7,0,4,55,100,12.7,7,5.5,1,55,55,5,2021
Earl Barquet,99337,DI,TCU,9,0,0,305,64.6,3,5,72,100,8.3,6,1,5.6,0,74,74,8,0,65.1,2,3,26,100,15.4,4,9.6,0,27,27,5,2021
Soni Misi,99339,DI,TCU,3,0,0,305,57.7,0,0,3,100,0,0,1,0,0,6,6,0,0,60,0,0,0,100,,0,,0,1,1,0,2021
Xavier Ross,99340,DI,OKLA STATE,3,0,0,262,57.4,0,0,7,88.9,0,0,0,0,0,9,8,0,0,57.7,0,0,3,75,0,0,0,0,4,3,0,2021
Sione Asi,99343,DI,OKLA STATE,12,0,0,262,57.3,0,2,130,97.9,3.1,4,1,0.8,0,143,140,2,0,58.6,0,2,34,97.3,5.9,2,2.9,0,37,36,2,2021
TJ Franklin,99348,ED,BAYLOR,12,1,0,118,70.7,3,13,176,96.3,6.3,11,3,6.8,4,189,182,20,0,74,1,10,86,95.8,10.5,9,11,4,96,92,15,2021
Gabe Hall,99350,DI,BAYLOR,12,0,0,118,71.7,4,22,240,100,11.3,27,0,7.5,5,252,252,31,0,75.4,2,16,115,100,15.7,18,11.3,4,121,121,22,2021
Juwan Mitchell,99368,LB,TENNESSEE,3,0,0,307,60.3,1,2,9,16.4,11.1,1,0,16.7,0,61,10,3,0,54.5,1,0,3,17.4,0,0,16.7,0,23,4,1,2021
David Gbenda,99370,LB,TEXAS,10,0,0,311,60.9,0,0,17,19.6,5.9,1,0,11.8,2,97,19,2,0,52.2,0,0,5,16.7,0,0,0,0,36,6,0,2021
Jett Bush,99372,ED,TEXAS,9,0,0,311,63.3,2,4,88,88.3,8,7,1,4.5,1,103,91,7,0,64.9,2,0,29,85.3,17.2,5,6.9,1,34,29,3,2021
Hayden Hatcher,99373,ED,KANSAS,4,0,0,198,66.5,0,6,42,95.5,14.3,6,0,7.1,0,44,42,6,0,70.9,0,4,13,100,30.8,4,15.4,0,13,13,4,2021
Jared Bartlett,99374,S,W VIRGINIA,12,0,0,343,68.2,1,12,133,69.5,11.3,15,1,7.9,4,197,137,17,0,71.8,1,3,45,86.8,17.8,8,13.3,4,53,46,8,2021
Dee Winters,99376,LB,TCU,12,0,0,305,61.6,3,5,25,7.6,8,2,1,20,1,369,28,9,0,59.7,2,3,14,13.8,7.1,1,25,1,116,16,6,2021
Kamryn Farrar,99380,LB,OKLA STATE,8,0,0,262,83.4,1,0,5,22.2,0,0,0,70,3,27,6,4,0,75,0,0,2,16.7,0,0,100,2,12,2,2,2021
Khalid Duke,99387,ED,KANSAS ST,3,0,0,199,78.5,0,3,38,79.6,15.8,6,0,9.2,2,49,39,5,0,58,0,1,2,66.7,0,0,25,0,3,2,1,2021
Austin Moore,99388,LB,KANSAS ST,12,0,0,199,53.7,0,1,20,23.3,5,1,0,2.5,0,90,21,1,0,58.7,0,1,8,66.7,12.5,1,6.3,0,12,8,1,2021
Aric Horne,99389,LB,IOWA STATE,11,0,0,193,55.6,0,1,12,10.2,8.3,1,0,4.2,0,118,12,1,0,61.7,0,1,4,33.3,25,1,12.5,0,12,4,1,2021
Matt Jones,99396,LB,BAYLOR,12,0,0,118,63.6,3,6,87,42.5,8,7,3,7.5,2,219,93,11,0,62.8,3,3,48,52,10.4,5,8.3,1,98,51,7,2021
Kosi Eldridge,99397,LB,TEXAS TECH,8,0,0,315,71.1,0,2,5,17.5,20,1,0,20,0,40,7,2,0,55.4,0,1,2,15,0,0,25,0,20,3,1,2021
Tyrique Matthews,99398,LB,TEXAS TECH,3,0,0,315,59.1,0,0,1,6.3,0,0,0,0,0,16,1,0,0,59.1,0,0,1,11.1,0,0,0,0,9,1,0,2021
Tykee Smith,99500,S,GEORGIA,1,0,0,173,60.7,0,0,1,16.7,100,1,0,0,0,6,1,0,0,60.7,0,0,1,20,100,1,0,0,5,1,0,2021
Josh Foster,99503,S,TCU,11,0,1,305,57.2,1,1,13,9.5,7.7,1,2,7.7,0,148,14,2,0,60.7,1,0,6,17.6,0,0,8.3,0,34,6,1,2021
Millard Bradford,99504,S,TCU,11,0,0,305,73.2,0,0,2,0.8,0,0,0,50,1,258,2,1,0,74.5,0,0,1,1.5,0,0,100,1,67,1,1,2021
Will Williams,99512,LB,BAYLOR,6,0,0,118,65,0,3,9,25,22.2,2,1,16.7,0,36,9,3,0,64.6,0,2,5,27.8,20,1,20,0,18,5,2,2021
Kevon Glenn,99720,LB,GA SOUTHRN,9,0,0,174,65.9,1,4,23,26.7,13,3,0,15.2,1,90,24,6,0,70.1,1,2,9,39.1,22.2,2,27.8,1,23,9,4,2021
Don Chapman,99721,CB,N CAROLINA,8,0,0,245,52.4,0,0,8,4.3,0,0,1,0,0,208,9,0,0,53.9,0,0,5,5.3,0,0,0,0,94,5,0,2021
Mikel Jones,99722,LB,SYRACUSE,12,0,2,304,71.1,1,15,68,19,13.2,9,3,16.2,3,384,73,19,0,83.1,1,7,21,17.8,28.6,6,28.6,2,129,23,10,2021
Garrett Williams,99723,CB,SYRACUSE,10,0,0,304,80.2,1,1,8,2.6,25,2,0,12.5,0,307,8,2,0,65.7,0,1,0,0,,1,,0,101,0,1,2021
Nate Temple,99726,ED,PITTSBURGH,4,0,0,268,61.6,1,0,25,100,4,1,0,2,0,27,27,1,0,54.6,0,0,6,100,0,0,0,0,7,7,0,2021
Demetrius Knight II,99728,LB,GA TECH,6,0,0,176,59.2,0,0,0,7.1,,0,0,,0,14,1,0,0,59.2,0,0,0,16.7,,0,,0,6,1,0,2021
Kane Patterson,99729,LB,CLEMSON,4,0,0,140,55.7,0,0,3,16,0,0,0,0,0,25,4,0,0,57.6,0,0,1,25,0,0,0,0,8,2,0,2021
Travis Jay,99730,CB,FLORIDA ST,9,0,0,167,51.9,0,0,3,3.1,0,0,0,0,0,96,3,0,0,58.3,0,0,1,2.6,0,0,0,0,38,1,0,2021
Joseph Charleston,99732,S,CLEMSON,3,0,0,140,60,0,0,1,2.9,0,0,0,0,0,35,1,0,0,,0,0,0,0,,0,,0,6,0,0,2021
Jarvis Brownlee Jr.,99734,CB,FLORIDA ST,12,0,0,167,65.6,0,2,4,0.9,0,0,2,25,0,463,4,2,0,66.9,0,1,1,0.5,0,0,50,0,193,1,1,2021
Ny'Quee Hawkins,99736,CB,VA TECH,3,0,0,337,67.5,0,0,4,11.8,0,0,0,25,1,34,4,1,0,59.5,0,0,1,10,0,0,0,0,10,1,0,2021
Kalen DeLoach,99740,LB,FLORIDA ST,12,1,0,167,78,3,4,18,5.2,11.1,2,2,25,1,381,20,8,0,69.2,2,3,7,5.5,0,0,35.7,0,164,9,5,2021
Brandon Hill,99742,S,PITTSBURGH,12,0,0,268,69.7,1,0,3,0.7,0,0,2,16.7,0,411,3,1,0,,0,0,0,0,,0,,0,118,0,0,2021
Andrew Booth Jr.,99744,CB,CLEMSON,10,0,0,140,57.1,0,0,6,2.2,16.7,1,0,0,0,319,7,0,0,64.8,0,0,3,2.5,33.3,1,0,0,121,3,0,2021
Dune Smith,99746,LB,PITTSBURGH,2,0,0,268,60,0,0,1,8.3,0,0,0,0,0,12,1,0,0,,0,0,0,0,,0,,0,2,0,0,2021
Eugene Asante,99748,LB,N CAROLINA,10,0,0,245,65.3,0,2,12,14.3,8.3,1,0,8.3,0,91,13,2,0,67.9,0,0,6,17.1,16.7,1,0,0,35,6,0,2021
Jalyn Phillips,99751,S,CLEMSON,10,0,0,140,64.8,1,0,5,2.8,0,0,1,10,0,181,5,1,0,67.9,1,0,3,4.2,0,0,16.7,0,72,3,1,2021
Aman Greenwood,99753,S,SYRACUSE,8,0,0,304,72.8,0,0,4,4,50,2,1,0,0,99,4,0,0,73.9,0,0,3,8.1,66.7,2,0,0,37,3,0,2021
Giovanni Biggers,99755,S,N CAROLINA,12,0,0,245,58.3,0,1,2,0.8,0,0,0,75,1,260,2,2,0,58.3,0,1,2,1.8,0,0,75,1,110,2,2,2021
Antonio Clary,99757,S,VIRGINIA,12,0,0,335,59.3,0,0,2,1.1,0,0,1,0,0,182,2,0,0,,0,0,0,0,,0,,0,42,0,0,2021
Quashon Fuller,99758,ED,FLORIDA ST,11,0,0,167,60.6,0,6,66,100,7.6,5,0,6.1,1,71,71,7,0,62.1,0,3,21,100,9.5,2,11.9,1,24,24,4,2021
Brandon George,99759,LB,PITTSBURGH,8,0,0,268,65.6,0,5,22,24.4,13.6,3,0,15.9,1,90,22,6,0,75.5,0,1,6,24,33.3,2,25,1,25,6,2,2021
Keith Maguire,99760,LB,CLEMSON,5,0,0,140,69.7,0,2,7,20,28.6,2,0,14.3,0,35,7,2,0,78.6,0,1,2,13.3,100,2,25,0,15,2,1,2021
Kenan Johnson,99761,CB,GA TECH,3,0,0,176,60,1,0,1,9.1,0,0,0,50,0,11,1,1,0,,0,0,0,0,,0,,0,4,0,0,2021
Geoffrey Cantin-Arku,99763,LB,SYRACUSE,10,0,1,304,59,2,1,92,50.5,6.5,6,4,2.7,1,196,99,4,0,59.9,1,0,33,60.7,9.1,3,4.5,1,61,37,2,2021
Etinosa Reuben,99766,DI,CLEMSON,10,1,0,140,69.8,1,6,110,96.7,9.1,10,0,5.9,3,121,117,10,1,63.3,0,3,40,95.6,7.5,3,6.3,1,45,43,4,2021
SirVocea Dennis,99767,LB,PITTSBURGH,11,0,0,268,64.9,5,7,83,26.1,9.6,8,2,10.8,3,330,86,15,0,61.9,2,4,17,23.8,17.6,3,23.5,1,80,19,7,2021
Ruke Orhorhoro,99768,DI,CLEMSON,12,2,0,140,66.5,1,8,261,100,3.4,9,1,3.6,5,275,275,14,2,71.9,1,5,87,100,5.7,5,5.7,2,96,96,8,2021
Jaylon Scott,99771,LB,NC STATE,10,0,1,248,59.3,1,4,53,24.8,3.8,2,1,8.5,2,218,54,7,0,51.6,0,0,9,42.9,0,0,0,0,21,9,0,2021
Renardo Green,99773,S,FLORIDA ST,4,0,0,167,66.8,0,0,2,1.6,50,1,0,0,0,123,2,0,0,,0,0,0,0,,0,,0,63,0,0,2021
T.C. Harrison,99779,LB,VIRGINIA,2,0,0,335,58,0,1,2,50,0,0,0,25,0,4,2,1,0,59.2,0,0,1,50,0,0,0,0,2,1,0,2021
Amare Barno,99780,ED,VA TECH,12,0,0,337,70.5,7,22,270,84.2,7.4,20,1,6.5,3,335,282,32,0,73.1,5,10,110,92.9,11.8,13,8.6,2,126,117,17,2021
Greg Williams,99784,ED,CLEMSON,4,1,0,140,68.8,1,1,33,97.1,9.1,3,0,3,0,35,34,2,1,76.2,1,1,14,100,14.3,2,7.1,0,15,15,2,2021
LaVonta Bentley,99789,LB,CLEMSON,8,0,0,140,61.5,1,2,14,15.9,0,0,0,17.9,1,88,14,4,0,57,0,0,5,15.6,0,0,20,1,32,5,1,2021
Brendan Gant,99793,S,FLORIDA ST,5,0,0,167,56.7,0,0,3,3.6,0,0,3,0,0,83,3,0,0,,0,0,0,0,,0,,0,32,0,0,2021
Dean Ferguson,99798,LB,VA TECH,3,0,0,337,54.6,0,2,8,25.8,0,0,0,12.5,0,31,8,2,0,56.2,0,0,3,30,0,0,0,0,10,3,0,2021
Raymond Vohasek,99805,DI,N CAROLINA,12,3,0,245,69.5,4,10,239,98.9,5.9,14,5,3.8,2,262,259,16,2,70,3,5,107,100,6.5,7,5.6,2,117,117,10,2021
Kevon Darton,99808,DI,SYRACUSE,11,1,0,304,73.6,0,4,59,96.9,13.6,8,2,3.4,0,65,63,4,0,69.7,0,3,25,96.4,16,4,6,0,28,27,3,2021
Derrick McLendon II,99810,ED,FLORIDA ST,12,0,0,167,64.4,2,9,154,98.2,10.4,16,0,6.8,5,167,164,16,0,70.3,2,7,71,97.5,15.5,11,13.4,5,79,77,14,2021
Tomari Fox,99811,DI,N CAROLINA,12,0,0,245,61.1,3,8,152,96.3,9.9,15,2,4.3,1,162,156,12,0,65,2,6,61,98.4,18,11,6.6,0,63,62,8,2021
Bam Brima,99812,ED,PITTSBURGH,4,0,0,268,61.6,1,0,13,100,7.7,1,0,3.8,0,17,17,1,0,59.7,0,0,0,100,,0,,0,1,1,0,2021
C.J. Clark,99816,DI,NC STATE,3,0,0,248,70,0,3,62,98.4,8.1,5,1,2.4,0,64,63,3,0,65.3,0,0,4,80,25,1,0,0,5,4,0,2021
Calijah Kancey,99822,DI,PITTSBURGH,12,1,0,268,84.6,6,16,285,99,10.9,31,0,6.7,8,307,304,30,0,77.9,2,5,76,100,13.2,10,9.9,4,82,82,11,2021
Khadry Jackson,99823,LB,GA SOUTHRN,7,0,0,174,49.6,5,6,20,18.3,10,2,0,27.5,0,115,21,11,0,55.5,3,1,10,40.7,10,1,20,0,27,11,4,2021
Terrell Dawkins,99825,ED,NC STATE,10,0,0,248,61,1,8,77,98.8,10.4,8,0,5.8,0,80,79,9,0,60.2,0,5,22,96,9.1,2,11.4,0,25,24,5,2021
Cam'Ron Kelly,99827,S,N CAROLINA,12,0,0,245,58.2,0,2,3,1.6,0,0,2,33.3,0,258,4,2,0,59.9,0,0,0,0.9,,0,,0,116,1,0,2021
Deandre Jules,99830,DI,PITTSBURGH,7,0,0,268,57.8,0,0,37,100,2.7,1,0,0,0,37,37,0,0,61.8,0,0,10,100,10,1,0,0,10,10,0,2021
Tru Thompson,99831,DI,FLORIDA ST,1,0,0,167,74.7,0,0,9,100,11.1,1,0,11.1,1,9,9,1,0,57.4,0,0,4,100,0,0,0,0,4,4,0,2021
Josh Fuga,99832,DI,VA TECH,12,0,0,337,51.8,0,6,186,100,3.2,6,0,2.2,1,197,197,7,0,55.1,0,3,64,100,6.3,4,3.9,1,70,70,4,2021
Klayton Randolph,99835,ED,CLEMSON,1,0,0,140,59.7,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
